transaction_id,sender,receiver,amount,timestamp,account_age_days,transaction_type,fraud_flag
368,10047,20100,32189.13,2026-02-07 08:45:23.295295,841,RTGS,0
369,10037,20081,45042.51,2026-01-30 21:23:23.295295,818,NEFT,1
370,10089,20058,44846.41,2026-01-11 11:17:23.295295,511,IMPS,0
371,10000,20044,1716.54,2026-01-12 08:26:23.295295,108,UPI,0
372,10089,20064,27356.59,2026-02-06 08:35:23.295295,955,IMPS,0
373,10089,20073,31784.3,2026-01-19 06:37:23.295295,967,RTGS,0
374,10091,20029,38150.56,2026-02-14 09:18:23.295295,7,RTGS,1
375,10081,20071,5935.7,2026-01-23 12:34:23.295295,932,NEFT,0
376,10026,20067,35550.09,2026-02-03 05:53:23.295295,302,UPI,0
377,10050,20079,8501.04,2026-01-02 04:15:23.295295,733,UPI,0
378,10053,20022,25987.81,2025-12-31 20:50:23.295295,795,RTGS,0
379,10085,20001,30869.28,2026-01-22 23:43:23.295295,520,NEFT,0
380,10093,20057,29163.12,2026-02-15 18:13:23.295295,503,NEFT,0
381,10005,20087,29958.04,2026-01-28 01:36:23.295295,374,UPI,0
382,10061,20003,35596.72,2026-02-07 12:36:23.295295,988,IMPS,0
383,10066,20009,30633.6,2026-02-15 12:57:23.295295,289,IMPS,0
384,10090,20001,5189.01,2026-01-31 10:46:23.295295,160,IMPS,0
385,10053,20081,24774.75,2026-02-07 13:07:23.295295,11,UPI,0
386,10056,20092,7892.42,2026-01-28 11:38:23.295295,746,NEFT,0
387,10050,20021,36163.38,2026-01-21 01:08:23.295295,159,RTGS,0
388,10063,20069,8023.45,2026-03-02 14:20:23.295295,236,RTGS,0
389,10078,20086,29138.44,2026-01-30 08:28:23.295295,557,NEFT,0
390,10049,20073,46717.41,2026-02-18 18:13:23.295295,433,NEFT,0
391,10051,20034,46049.96,2026-02-09 22:52:23.295295,122,UPI,0
392,10007,20071,10786.05,2026-01-25 11:50:23.295295,776,IMPS,0
393,10064,20083,38427.54,2026-01-12 08:44:23.295295,166,IMPS,0
394,10069,20095,26607.91,2025-12-25 10:52:23.295295,796,UPI,0
395,10087,20059,18521.46,2026-02-01 07:17:23.295295,89,RTGS,0
396,10059,20049,39503.28,2025-12-27 00:18:23.295295,364,UPI,0
397,10074,20058,1235.43,2026-01-31 06:35:23.295295,110,IMPS,0
398,10011,20057,48180.34,2026-01-22 18:27:23.295295,572,UPI,0
399,10048,20001,37554.54,2026-02-04 06:26:23.295295,930,RTGS,0
400,10055,20082,34679.36,2026-01-03 18:19:23.295295,881,RTGS,0
401,10022,20000,28618.15,2026-01-11 08:53:23.295295,13,RTGS,0
402,10095,20100,40918.52,2026-01-09 00:17:23.295295,626,NEFT,0
403,10054,20086,45684.89,2026-02-24 14:58:23.295295,859,UPI,0
404,10002,20034,2663.21,2026-01-01 08:19:23.295295,170,IMPS,0
405,10073,20069,15336.76,2026-01-17 09:35:23.295295,985,IMPS,0
406,10050,20050,6285.21,2026-01-15 18:50:23.295295,189,NEFT,0
407,10088,20088,36006.74,2026-03-01 22:07:23.295295,464,IMPS,0
408,10023,20099,7617.95,2026-01-02 10:44:23.295295,273,IMPS,0
409,10073,20040,28738.69,2026-02-22 16:24:23.295295,352,IMPS,0
410,10047,20011,45583.09,2026-02-21 04:28:23.295295,959,IMPS,0
411,10076,20059,17782.53,2026-02-26 17:10:23.295295,840,UPI,0
412,10043,20037,25412.96,2026-01-02 21:00:23.295295,919,UPI,0
413,10073,20034,38727.16,2026-01-03 15:03:23.295295,726,UPI,0
414,10012,20003,6216.48,2026-02-10 09:30:23.295295,187,NEFT,0
415,10056,20008,22862.79,2026-02-06 14:21:23.295295,103,IMPS,0
416,10061,20084,2613.91,2026-02-10 05:16:23.295295,539,UPI,0
417,10061,20095,31490.36,2026-01-13 00:07:23.295295,819,RTGS,0
418,10095,20090,3196.55,2026-02-18 13:00:23.295295,632,NEFT,0
419,10024,20077,26013.51,2026-02-24 20:44:23.295295,417,UPI,0
420,10008,20087,10249.76,2026-02-11 21:11:23.295295,581,NEFT,0
421,10004,20080,2510.61,2026-01-05 08:42:23.295295,154,IMPS,0
422,10091,20022,41909.93,2026-01-21 04:54:23.295295,510,RTGS,0
423,10094,20035,1874.74,2026-01-20 16:10:23.295295,474,IMPS,0
424,10091,20072,45129.28,2026-02-05 12:00:23.295295,318,IMPS,0
425,10082,20013,21221.42,2026-02-22 09:02:23.295295,720,UPI,0
426,10010,20007,1171.24,2025-12-29 11:19:23.295295,72,IMPS,0
427,10000,20080,17817.93,2026-01-31 21:49:23.295295,507,IMPS,0
428,10078,20055,9375.88,2026-02-28 12:38:23.295295,509,UPI,0
429,10086,20089,2264.43,2025-12-26 17:48:23.295295,212,NEFT,0
430,10066,20078,15554.57,2026-02-28 08:40:23.295295,996,UPI,0
431,10046,20067,41613.47,2025-12-29 09:02:23.295295,383,IMPS,0
432,10031,20072,5133.01,2026-02-07 13:45:23.295295,65,RTGS,0
433,10032,20052,30656.55,2026-01-03 00:36:23.295295,444,RTGS,0
434,10012,20064,21456.34,2026-01-26 16:36:23.295295,526,NEFT,0
435,10024,20000,47639.24,2026-01-24 13:48:23.295295,223,NEFT,0
436,10024,20094,31222.91,2026-01-04 03:05:23.295295,393,UPI,0
437,10074,20066,42371.25,2026-02-24 12:15:23.295295,936,RTGS,0
438,10043,20032,33358.36,2026-02-08 08:56:23.295295,143,RTGS,0
439,10006,20020,9510.59,2026-02-23 07:52:23.295295,519,IMPS,0
440,10017,20014,20457.4,2026-01-24 14:19:23.295295,131,NEFT,0
441,10100,20098,35141.46,2026-02-12 05:37:23.295295,656,NEFT,0
442,10028,20033,36654.69,2026-01-29 09:10:23.295295,557,UPI,0
443,10097,20082,9909.61,2026-01-18 22:28:23.295295,336,UPI,0
444,10056,20015,18490.1,2026-01-07 19:15:23.295295,284,IMPS,0
445,10035,20086,36753.87,2026-01-18 03:58:23.295295,843,NEFT,0
446,10061,20052,40047.44,2026-01-29 22:02:23.295295,17,UPI,1
447,10078,20071,6101.13,2026-01-01 11:57:23.295295,700,UPI,0
448,10078,20036,26243.33,2026-01-16 20:13:23.295295,597,IMPS,0
449,10095,20000,46445.6,2026-02-22 10:53:23.295295,950,RTGS,0
450,10043,20032,18201.55,2026-01-13 18:28:23.295295,540,IMPS,0
451,10069,20077,26020.98,2025-12-26 19:58:23.295295,612,RTGS,0
452,10071,20083,22367.02,2026-02-06 16:34:23.295295,190,UPI,0
453,10098,20008,16708.1,2026-01-05 02:52:23.295295,570,UPI,0
454,10084,20031,42501.23,2026-01-10 00:07:23.295295,776,UPI,0
455,10015,20085,16335.35,2026-01-30 22:13:23.295295,136,IMPS,0
456,10036,20051,496.75,2026-01-20 09:40:23.295295,65,RTGS,0
457,10085,20099,17939.38,2026-02-19 22:19:23.295295,3,UPI,0
458,10051,20015,857.06,2026-02-13 03:21:23.295295,59,RTGS,0
459,10082,20093,33352.3,2026-02-12 17:12:23.295295,294,UPI,0
460,10018,20067,46203.37,2026-02-26 05:22:23.295295,87,UPI,0
461,10097,20054,16916.91,2026-01-13 16:17:23.295295,939,UPI,0
462,10007,20074,1414.75,2026-02-04 00:29:23.295295,615,RTGS,0
463,10015,20061,29988.05,2026-03-03 11:23:23.295295,521,NEFT,0
464,10039,20020,45973.69,2025-12-28 17:19:23.295295,621,IMPS,0
465,10017,20053,24855.42,2026-01-09 19:24:23.295295,305,IMPS,0
466,10068,20075,17516.41,2026-01-25 00:56:23.295295,827,RTGS,0
467,10014,20042,13727.68,2026-01-10 19:54:23.295295,105,NEFT,0
468,10003,20081,44623.22,2026-02-23 02:38:23.295295,683,UPI,0
469,10060,20030,46287.48,2025-12-29 15:48:23.295295,843,UPI,1
470,10043,20014,2989.28,2026-02-22 05:17:23.295295,824,UPI,0
471,10013,20066,24689.26,2026-02-26 08:10:23.295295,241,IMPS,0
472,10011,20090,14727.47,2026-01-19 10:04:23.295295,135,IMPS,0
473,10040,20008,28120.52,2026-02-18 23:02:23.295295,701,NEFT,0
474,10056,20049,15976.06,2026-02-09 15:50:23.295295,690,IMPS,0
475,10058,20043,3908.8,2026-02-28 14:58:23.295295,33,IMPS,0
476,10095,20004,49037.74,2026-02-07 16:59:23.295295,751,UPI,0
477,10060,20098,44124.44,2026-01-10 15:15:23.295295,540,IMPS,0
478,10010,20084,4970.62,2026-02-20 00:27:23.295295,964,NEFT,0
479,10015,20037,13806.86,2026-02-05 02:17:23.295295,351,IMPS,0
480,10058,20098,35780.49,2025-12-26 04:57:23.295295,61,IMPS,0
481,10080,20085,6261.59,2026-01-13 04:39:23.295295,616,IMPS,0
482,10066,20090,40116.89,2026-01-08 00:03:23.295295,66,NEFT,0
483,10054,20083,28759.51,2026-01-13 22:41:23.295295,121,IMPS,0
484,10041,20058,37417.67,2026-03-02 08:54:23.295295,716,NEFT,1
485,10042,20069,2311.43,2025-12-28 15:47:23.295295,523,RTGS,0
486,10016,20043,29454.96,2026-01-21 07:45:23.295295,78,UPI,0
487,10100,20068,37026.64,2026-02-18 11:40:23.295295,456,UPI,0
488,10025,20051,31430.0,2026-02-07 08:37:23.295295,538,RTGS,0
489,10010,20091,46121.09,2026-01-12 20:25:23.295295,812,RTGS,0
490,10024,20033,34238.96,2026-02-20 20:00:23.295295,269,NEFT,0
491,10027,20072,36927.92,2026-02-06 23:37:23.295295,56,RTGS,0
492,10013,20080,16210.25,2026-01-14 07:36:23.295295,485,NEFT,0
493,10058,20077,23805.28,2026-01-08 18:44:23.295295,927,NEFT,0
494,10065,20055,44284.52,2026-03-01 19:55:23.295295,277,UPI,0
495,10016,20065,32045.15,2026-01-15 09:20:23.295295,49,UPI,0
496,10052,20078,36763.1,2025-12-29 20:45:23.295295,415,RTGS,0
497,10062,20045,42684.59,2026-03-03 23:29:23.295295,605,UPI,0
498,10017,20007,27471.17,2026-02-18 14:38:23.295295,568,IMPS,0
499,10011,20060,24588.61,2026-01-25 12:00:23.295295,985,NEFT,0
500,10068,20003,35069.84,2026-03-04 03:52:23.295295,477,NEFT,0
501,10030,20039,6757.61,2026-01-31 13:08:23.295295,389,UPI,0
502,10096,20051,9086.85,2026-01-13 00:27:23.295295,396,RTGS,0
503,10016,20021,14356.01,2025-12-29 14:25:23.295295,925,RTGS,0
504,10032,20099,48224.42,2026-02-22 12:43:23.295295,40,IMPS,0
505,10007,20074,24263.2,2025-12-31 15:15:23.295295,304,NEFT,0
506,10057,20078,17210.85,2026-01-18 04:55:23.295295,776,NEFT,0
507,10059,20084,49812.04,2026-01-05 18:08:23.295295,625,NEFT,0
508,10000,20058,38827.34,2026-02-05 12:59:23.295295,536,IMPS,0
509,10041,20079,174.14,2026-03-03 23:30:23.295295,273,NEFT,0
510,10008,20060,23381.58,2026-02-25 04:52:23.295295,116,NEFT,0
511,10030,20074,40304.13,2026-01-13 22:45:23.295295,726,IMPS,0
512,10041,20024,22276.67,2025-12-29 01:53:23.295295,815,RTGS,0
513,10078,20081,17697.21,2026-01-16 13:38:23.295295,198,RTGS,0
514,10087,20047,30345.1,2026-01-23 03:47:23.295295,554,NEFT,0
515,10088,20037,9242.19,2026-01-05 03:06:23.295295,255,UPI,0
516,10043,20065,27769.74,2025-12-31 16:28:23.295295,838,NEFT,0
517,10066,20026,9113.41,2026-02-27 16:27:23.295295,973,IMPS,0
518,10086,20024,25991.2,2026-02-19 15:36:23.295295,33,IMPS,0
519,10036,20015,46779.02,2026-02-07 20:47:23.295295,631,IMPS,0
520,10005,20066,20345.3,2026-02-19 00:31:23.295295,350,IMPS,0
521,10063,20026,12650.95,2026-02-17 00:38:23.295295,750,RTGS,0
522,10083,20074,29309.56,2026-01-10 09:46:23.295295,361,NEFT,1
523,10096,20048,44829.03,2026-02-10 09:53:23.295295,201,IMPS,0
524,10013,20006,34155.96,2025-12-27 21:28:23.295295,389,UPI,0
525,10070,20009,431.9,2026-01-30 04:41:23.295295,89,NEFT,0
526,10071,20078,15885.05,2026-03-04 09:57:23.295295,212,UPI,0
527,10089,20034,15710.54,2026-02-10 23:55:23.295295,152,NEFT,0
528,10054,20052,27949.86,2026-01-21 06:53:23.295295,925,RTGS,0
529,10000,20016,17809.34,2026-01-19 21:44:23.295295,745,IMPS,0
530,10068,20051,47877.64,2026-01-17 05:39:23.295295,187,UPI,0
531,10014,20092,28887.43,2026-01-02 13:30:23.295295,602,NEFT,0
532,10022,20083,20063.92,2025-12-28 12:08:23.295295,821,IMPS,0
533,10088,20024,46929.46,2026-02-04 06:58:23.295295,960,UPI,0
534,10093,20016,10595.95,2026-01-31 21:02:23.295295,125,RTGS,0
535,10091,20080,48613.02,2026-01-19 19:03:23.295295,790,NEFT,0
536,10091,20079,7882.47,2025-12-27 15:08:23.295295,731,NEFT,0
537,10051,20063,25282.8,2026-02-24 12:54:23.295295,951,RTGS,0
538,10055,20059,17155.52,2026-03-02 04:55:23.295295,243,NEFT,0
539,10053,20023,30423.59,2026-01-30 06:10:23.295295,953,UPI,0
540,10092,20008,47637.8,2025-12-30 04:17:23.295295,736,UPI,0
541,10058,20020,42341.09,2026-02-26 14:40:23.295295,440,UPI,0
542,10019,20088,35208.44,2026-01-22 01:37:23.295295,906,NEFT,0
543,10034,20041,22543.09,2026-02-05 19:25:23.295295,949,IMPS,0
544,10020,20079,35690.53,2026-01-03 20:31:23.295295,99,IMPS,0
545,10062,20012,430.94,2026-01-02 00:13:23.295295,806,UPI,0
546,10077,20041,23064.17,2026-02-13 09:03:23.295295,533,IMPS,0
547,10062,20015,37300.95,2026-01-06 17:10:23.295295,334,RTGS,0
548,10077,20087,17856.55,2026-02-21 09:39:23.295295,563,RTGS,1
549,10025,20065,11314.88,2026-01-18 02:59:23.295295,542,NEFT,0
550,10008,20049,32060.45,2026-01-21 09:59:23.295295,957,NEFT,0
551,10033,20044,37253.77,2026-01-07 19:26:23.295295,197,IMPS,0
552,10097,20052,44120.86,2026-01-27 05:38:23.295295,129,RTGS,0
553,10058,20033,17423.48,2026-02-28 02:13:23.295295,555,UPI,0
554,10009,20076,41557.08,2025-12-29 12:07:23.295295,216,NEFT,0
555,10004,20056,36168.27,2026-02-03 09:18:23.295295,36,NEFT,0
556,10066,20070,29258.28,2026-01-10 07:56:23.295295,334,NEFT,0
557,10048,20041,14297.6,2026-01-12 15:47:23.295295,51,NEFT,0
558,10098,20038,29539.02,2026-02-21 18:09:23.295295,751,RTGS,0
559,10011,20067,4700.15,2026-01-18 08:20:23.295295,908,IMPS,0
560,10032,20026,13443.1,2026-02-11 08:34:23.295295,880,UPI,0
561,10011,20037,23306.43,2026-01-27 20:20:23.295295,803,UPI,0
562,10031,20019,14367.07,2026-02-14 21:37:23.295295,78,IMPS,0
563,10090,20035,40715.07,2026-02-13 12:13:23.295295,360,UPI,0
564,10026,20067,30453.65,2026-01-11 12:36:23.295295,5,UPI,1
565,10038,20002,24798.96,2026-02-08 21:26:23.295295,241,NEFT,0
566,10027,20013,19567.56,2026-02-11 04:56:23.295295,479,NEFT,0
567,10086,20036,45171.08,2026-01-29 22:40:23.295295,352,IMPS,0
568,10086,20092,46442.76,2026-01-06 20:06:23.295295,626,RTGS,0
569,10052,20031,10404.16,2026-02-07 13:44:23.295295,834,UPI,0
570,10034,20058,38138.62,2026-02-25 01:30:23.295295,703,RTGS,0
571,10098,20065,11193.87,2026-02-24 05:28:23.295295,546,NEFT,0
572,10080,20080,24827.41,2026-01-03 22:21:23.295295,435,NEFT,0
573,10013,20098,49311.58,2026-01-10 04:02:23.295295,111,IMPS,0
574,10018,20026,41452.98,2026-01-29 09:29:23.295295,235,RTGS,0
575,10023,20056,49609.4,2025-12-25 20:22:23.295295,181,NEFT,0
576,10024,20086,2413.17,2026-01-02 03:10:23.295295,970,RTGS,1
577,10047,20008,41140.92,2026-02-04 01:03:23.295295,970,UPI,0
578,10020,20086,10590.64,2026-02-06 03:07:23.295295,800,NEFT,0
579,10039,20090,890.96,2026-01-04 19:02:23.295295,553,RTGS,0
580,10013,20075,13014.5,2026-01-15 08:26:23.295295,200,IMPS,0
581,10012,20062,1001.73,2026-02-21 23:46:23.295295,915,RTGS,0
582,10036,20099,17900.65,2026-01-06 16:11:23.295295,772,NEFT,0
583,10003,20009,13723.02,2025-12-28 22:58:23.295295,600,IMPS,0
584,10093,20067,5266.87,2026-01-15 04:18:23.295295,667,UPI,0
585,10099,20069,49239.65,2026-01-23 15:26:23.295295,385,RTGS,0
586,10100,20002,19134.75,2026-01-07 03:12:23.295295,34,RTGS,0
587,10029,20007,18107.78,2026-01-29 05:33:23.295295,745,IMPS,0
588,10017,20035,37740.14,2026-01-01 03:27:23.295295,872,IMPS,0
589,10056,20095,3848.92,2026-01-02 02:58:23.295295,629,IMPS,0
590,10086,20065,32845.34,2026-01-11 21:22:23.295295,308,UPI,0
591,10052,20016,32159.1,2026-02-15 05:12:23.295295,869,UPI,0
592,10030,20070,48333.74,2026-01-17 03:11:23.295295,319,IMPS,0
593,10043,20088,44261.16,2026-02-15 16:46:23.295295,210,IMPS,0
594,10014,20078,32498.8,2026-01-10 23:08:23.295295,934,IMPS,0
595,10030,20014,6316.25,2026-01-11 02:14:23.295295,748,UPI,0
596,10002,20043,11358.88,2026-02-01 15:29:23.295295,146,UPI,0
597,10028,20089,14602.79,2026-01-11 08:15:23.295295,297,NEFT,0
598,10091,20005,22199.15,2026-02-07 15:35:23.295295,303,RTGS,0
599,10046,20011,11579.08,2026-02-25 18:47:23.295295,52,RTGS,0
600,10006,20069,48933.62,2025-12-27 18:01:23.295295,461,RTGS,1
601,10088,20094,20975.67,2026-03-04 14:46:23.295295,425,IMPS,0
602,10008,20074,12233.25,2026-02-21 14:48:23.295295,831,IMPS,0
603,10039,20064,15839.95,2025-12-25 15:06:23.295295,987,NEFT,0
604,10096,20046,14956.74,2026-03-02 15:04:23.295295,833,NEFT,0
605,10052,20019,37873.7,2026-02-16 09:31:23.295295,162,UPI,0
606,10016,20030,33575.23,2026-01-16 09:42:23.295295,111,NEFT,0
607,10052,20061,9297.34,2026-01-06 07:00:23.295295,57,IMPS,0
608,10078,20053,33815.0,2026-01-12 13:01:23.295295,539,IMPS,0
609,10096,20079,46337.14,2026-03-02 02:17:23.295295,693,IMPS,0
610,10027,20037,16798.66,2026-02-02 11:00:23.295295,819,UPI,0
611,10044,20038,38841.03,2026-01-04 01:36:23.295295,21,UPI,1
612,10015,20064,35919.96,2026-01-09 22:38:23.295295,242,IMPS,0
613,10007,20070,49604.65,2026-01-25 19:57:23.295295,720,IMPS,0
614,10077,20090,29283.26,2026-01-14 17:46:23.295295,942,UPI,0
615,10069,20075,8297.07,2025-12-26 01:54:23.295295,221,RTGS,0
616,10011,20078,4078.07,2026-01-02 14:21:23.295295,489,RTGS,0
617,10045,20062,43949.34,2025-12-28 04:21:23.295295,369,UPI,0
618,10050,20085,48086.21,2026-01-09 12:08:23.295295,873,NEFT,0
619,10034,20014,25570.44,2026-01-09 12:19:23.295295,179,NEFT,0
620,10021,20025,42589.35,2026-01-14 21:04:23.295295,441,NEFT,1
621,10012,20097,12921.4,2026-01-30 12:44:23.295295,483,RTGS,0
622,10030,20052,23991.28,2026-02-06 15:11:23.295295,625,NEFT,0
623,10021,20074,27196.73,2026-02-12 02:54:23.295295,318,IMPS,0
624,10073,20095,5660.08,2026-01-07 15:12:23.295295,499,UPI,0
625,10078,20077,9626.1,2026-02-26 16:03:23.295295,983,IMPS,0
626,10012,20010,46491.66,2026-02-04 04:27:23.295295,90,NEFT,0
627,10000,20002,8524.13,2026-01-27 09:55:23.295295,337,IMPS,0
628,10100,20062,2309.14,2026-01-09 03:05:23.295295,84,UPI,0
629,10084,20018,14321.12,2026-02-21 10:17:23.295295,279,IMPS,0
630,10049,20072,42585.25,2026-02-02 23:20:23.295295,835,NEFT,0
631,10061,20018,4830.98,2026-01-06 12:51:23.295295,81,IMPS,0
632,10011,20065,37799.64,2025-12-31 14:16:23.295295,797,IMPS,0
633,10045,20055,13409.22,2026-02-17 04:05:23.295295,737,UPI,0
634,10075,20026,41984.75,2026-01-22 14:13:23.295295,255,NEFT,0
635,10016,20081,739.03,2026-01-27 21:58:23.295295,880,NEFT,0
636,10047,20035,39804.17,2026-02-09 05:25:23.295295,673,UPI,0
637,10060,20045,18918.21,2026-01-22 05:16:23.295295,155,NEFT,0
638,10095,20029,2153.21,2026-02-24 14:10:23.295295,924,UPI,0
639,10075,20004,46701.8,2026-02-18 14:45:23.295295,729,IMPS,0
640,10016,20025,43255.03,2026-02-18 21:46:23.295295,915,IMPS,0
641,10037,20014,10637.85,2026-01-20 15:26:23.295295,565,UPI,0
642,10083,20062,22482.85,2026-01-31 13:55:23.295295,904,IMPS,0
643,10089,20058,35419.52,2025-12-29 08:43:23.295295,635,IMPS,0
644,10058,20092,6196.37,2026-02-28 22:11:23.295295,478,IMPS,0
645,10020,20039,8912.93,2026-01-25 12:02:23.295295,65,UPI,1
646,10059,20090,12425.87,2026-02-05 04:17:23.295295,992,UPI,0
647,10093,20063,42386.28,2026-03-02 01:33:23.295295,768,UPI,0
648,10077,20053,18445.3,2026-02-12 21:12:23.295295,924,RTGS,0
649,10093,20001,13846.61,2026-01-17 06:54:23.295295,253,RTGS,0
650,10036,20092,5989.38,2026-01-20 21:29:23.295295,3,NEFT,0
651,10099,20091,39767.97,2026-02-13 05:17:23.295295,254,UPI,0
652,10077,20097,20718.68,2026-01-19 15:02:23.295295,135,UPI,0
653,10076,20012,8390.09,2026-03-01 09:50:23.295295,427,IMPS,0
654,10025,20011,37147.66,2026-01-19 12:16:23.295295,154,IMPS,0
655,10024,20075,47670.9,2026-02-01 10:27:23.295295,161,UPI,0
656,10066,20069,29310.85,2026-01-19 22:33:23.295295,344,IMPS,0
657,10033,20055,29924.29,2026-01-03 02:53:23.295295,565,IMPS,0
658,10018,20009,28423.59,2026-03-03 22:55:23.295295,657,NEFT,0
659,10032,20034,28799.4,2026-02-09 07:30:23.295295,995,IMPS,0
660,10054,20097,29979.79,2026-01-16 21:15:23.295295,808,UPI,0
661,10022,20017,47794.26,2025-12-25 21:59:23.295295,693,UPI,0
662,10055,20080,40024.25,2026-02-08 04:26:23.295295,657,RTGS,0
663,10019,20077,23202.35,2026-02-28 13:18:23.295295,961,RTGS,1
664,10054,20043,31601.66,2026-01-24 01:14:23.295295,709,UPI,0
665,10020,20034,39133.69,2026-01-19 05:10:23.295295,637,IMPS,0
666,10055,20042,29463.49,2026-01-22 01:16:23.295295,133,NEFT,0
667,10049,20067,41569.35,2026-01-21 14:41:23.295295,843,UPI,0
668,10047,20079,25672.83,2026-03-03 17:29:23.295295,284,IMPS,0
669,10033,20081,32310.23,2026-01-16 10:00:23.295295,951,IMPS,0
670,10096,20034,9532.3,2026-03-04 05:12:23.295295,110,UPI,0
671,10006,20076,8161.08,2026-03-01 08:52:23.295295,55,UPI,0
672,10088,20019,39179.43,2026-02-15 16:05:23.295295,25,NEFT,1
673,10082,20012,7029.13,2026-02-05 15:33:23.295295,707,RTGS,0
674,10029,20100,43209.55,2026-02-06 12:10:23.295295,263,UPI,0
675,10086,20043,42004.11,2026-02-14 10:17:23.295295,383,RTGS,0
676,10049,20020,31802.53,2026-02-19 03:59:23.295295,465,UPI,0
677,10068,20025,42561.08,2026-01-04 11:55:23.295295,279,IMPS,0
678,10088,20093,2831.02,2026-01-07 08:43:23.295295,917,UPI,0
679,10057,20010,11083.2,2025-12-27 12:31:23.295295,85,RTGS,0
680,10090,20087,45599.17,2026-01-17 09:54:23.295295,643,UPI,0
681,10055,20019,23562.17,2026-01-03 01:04:23.295295,161,RTGS,0
682,10083,20014,41356.01,2026-01-15 04:14:23.295295,72,UPI,0
683,10073,20066,37515.78,2026-01-04 10:46:23.295295,888,RTGS,0
684,10079,20100,28471.61,2026-01-06 22:15:23.295295,839,IMPS,0
685,10038,20065,4622.64,2026-02-25 22:43:23.295295,705,UPI,0
686,10085,20003,13811.6,2026-01-19 00:13:23.295295,21,RTGS,0
687,10048,20046,17327.94,2026-01-07 19:00:23.295295,52,RTGS,0
688,10086,20019,12175.0,2026-02-11 12:38:23.295295,167,RTGS,0
689,10098,20007,30934.44,2026-03-03 05:01:23.295295,393,UPI,0
690,10075,20010,36946.75,2026-02-16 17:11:23.295295,256,IMPS,0
691,10084,20090,47154.77,2026-02-26 12:55:23.295295,588,RTGS,0
692,10036,20058,8721.69,2026-02-20 23:30:23.295295,814,UPI,0
693,10044,20002,20346.52,2026-01-18 23:19:23.295295,778,RTGS,0
694,10054,20078,9082.61,2025-12-30 21:20:23.295295,740,UPI,0
695,10070,20008,4957.77,2026-01-06 11:58:23.295295,357,RTGS,0
696,10049,20073,23108.73,2026-02-28 13:16:23.295295,98,NEFT,0
697,10045,20014,35427.93,2026-01-26 11:09:23.295295,13,RTGS,1
698,10000,20028,47741.13,2026-02-19 11:11:23.295295,867,IMPS,0
699,10093,20095,15454.28,2026-01-12 19:19:23.295295,390,NEFT,0
700,10022,20009,9599.23,2025-12-28 07:03:23.295295,456,IMPS,0
701,10037,20100,22450.38,2026-02-24 22:47:23.295295,401,IMPS,0
702,10076,20087,40737.26,2026-02-19 14:58:23.295295,358,RTGS,0
703,10066,20000,2053.87,2026-01-09 16:15:23.295295,818,RTGS,0
704,10090,20069,1032.88,2026-02-12 20:15:23.295295,148,IMPS,0
705,10076,20073,18690.41,2026-02-07 21:27:23.295295,76,RTGS,0
706,10037,20033,38900.12,2026-01-29 21:17:23.295295,578,RTGS,0
707,10061,20099,38949.86,2026-03-03 13:00:23.295295,135,RTGS,0
708,10094,20075,8534.21,2026-01-12 05:14:23.295295,386,RTGS,0
709,10000,20016,26456.58,2026-01-28 08:45:23.295295,450,UPI,0
710,10010,20085,44838.68,2026-01-18 09:42:23.295295,567,NEFT,0
711,10009,20001,28801.43,2026-02-02 01:27:23.295295,348,NEFT,0
